iteration,pos_error_m,ori_error_rad,eff_particles,est_x,est_y,est_theta,gt_x,gt_y,gt_theta
172,2.767942653326579,1.8076362359908262,24.255513716706677,4.10237685061474,0.38660453065087724,0.41418868119733526,2.884823182721984,2.8723779712334014,-1.393447554793491
173,1.6709456210910958,0.010780266657429038,6.822039368952173,3.235428547566393,1.5546790770353354,-1.3828570799109585,2.8339221139432382,3.1766691671415366,-1.3936373465683876
174,1.5600624533146026,0.7044618453791092,7.5164389182054165,2.861254461154771,1.8222683140151852,-0.6893002191888709,2.799757013014159,3.381118185591717,-1.39376206456798
175,0.5757182617820739,0.2051456686238675,3.8869101537986057,2.7855863330102175,3.037548439578917,-1.5990521442560663,2.7610816866095873,3.612744961868606,-1.3939064756321988
176,0.3815069088506776,0.06911377338232438,10.966976680874023,2.4781586474921036,3.99999862104815,-1.3248594857497211,2.74239056423167,3.7248095666202277,-1.3939732591320455
177,0.33941722456949946,0.017238397536478045,15.95088763602455,2.68375984946325,4.128148671339494,-1.3767755132481412,2.731166892387569,3.7920584682456906,-1.3940139107846192
178,0.27036449235376075,0.004000942322098132,334.2897031010795,2.6097839313009303,3.5504668955801986,-1.3980155201707374,2.731167933558988,3.7920510066502824,-1.3940145778486392
179,0.0778199429156109,0.07390815032150555,33.476413146445545,2.646392084327843,3.881032068793635,-1.4679995898257334,2.7085172845282437,3.9278978667218585,-1.3940914395042279
180,0.30835166309610657,0.03721476883547182,280.61237402356926,2.519104064176256,3.684568440620702,-1.4313074134351143,2.708519153703849,3.927884432683264,-1.3940926445996424
181,0.31626231486543727,0.028008794788866757,887.7796059259672,2.5290776950101908,3.607697244462254,-1.4220434822608965,2.7198489491276248,3.859943513823183,-1.3940346874720297
182,0.28558889174757063,0.020534515214728932,902.7247898661101,2.535094155303323,3.584375799105854,-1.4145110799172733,2.7311739831601876,3.792014225696955,-1.3939765647025444
183,0.28705314023426715,0.013122506757008434,879.4692003341966,2.555181355992919,3.464405212711953,-1.4069985407550885,2.7507875874014185,3.6744949734156065,-1.39387603399808
184,0.29707406892614563,0.0067826350144319925,742.4900824624157,2.633059768290653,3.0540427474313367,-1.386745077768809,2.815274362317554,3.288671910477937,-1.393527712783241
185,0.24649626123073623,0.027843196427381978,644.8576227243532,2.6931813783807224,2.8026126433615137,-1.3654028612899034,2.867486000874853,2.97690637640407,-1.3932460577172854
186,0.27716214783534443,0.03181982471938083,864.6757840522235,2.7037953734002196,2.753235017049054,-1.361427227348721,2.867487625147293,2.976894809838625,-1.3932470520681017
187,0.279863230502197,0.032452874743680755,920.4348276269843,2.708691598822084,2.7464371316511866,-1.3607949355219071,2.8674887969360916,2.9768864268513813,-1.3932478102655879
188,0.28842156312424333,0.03253812935876721,944.0873386071328,2.715322716753435,2.7318607901426493,-1.3607106993578018,2.8674903861958225,2.9768750722804547,-1.393248828716569
189,0.29202903986944134,0.03281323605360509,924.2257317183943,2.7189274748414647,2.725449816706127,-1.360436492652904,2.8674917963209476,2.9768650161480235,-1.393249728706509
190,0.2961243891384924,0.03260662328415331,939.168886386791,2.72089113011622,2.7195638479947846,-1.3606442423335643,2.867493564680665,2.976852363133768,-1.3932508656177176
191,0.30163022101870257,0.03181248975572748,940.1903687646588,2.7218512735782836,2.7127040008090364,-1.361439334481304,2.867495071904615,2.9768416055548776,-1.3932518242370315
192,0.303162389901198,0.03155980497955668,942.4722742414073,2.7224045121121074,2.7106459490986694,-1.3616927483554633,2.867496198247462,2.976833546978446,-1.39325255333502
193,0.30827818640450433,0.030794606995800722,935.7664522639038,2.7233005743661702,2.7043490365966103,-1.3624587881311776,2.8674975175236916,2.9768241396737114,-1.3932533951269783
194,0.3133928765415189,0.02820419186641332,937.3404934361375,2.7230811848273,2.6986788197583826,-1.3650502075934845,2.867499090323931,2.9768128946915593,-1.3932543994598978
195,0.31604726194164723,0.028525405812348303,944.9642088546836,2.723392409068775,2.6955235725088986,-1.3647297788757058,2.867500309961203,2.976804188053572,-1.393255184688054
196,0.3237359830952812,0.03090366096526198,941.1221681371907,2.7240426636241932,2.686578219549759,-1.362352556721047,2.8675019218397937,2.97679267126245,-1.393256217686309
197,0.32613144854944354,0.0314988205537603,939.9012541918239,2.723545850732512,2.684145480268654,-1.3617580522822832,2.8675029497532227,2.9767853192764346,-1.3932568728360435
198,0.33556031635712447,0.031920921780574485,921.835002460315,2.7241200179449887,2.6733893104160997,-1.3613370713488313,2.8675046978252605,2.9767728292323423,-1.3932579931294058
199,0.3410784637643317,0.03191325186461169,924.002228602175,2.724101606778312,2.6672937984885965,-1.3613458611251474,2.8675064395770633,2.976760391796822,-1.3932591129897591
200,0.3468682369641445,0.03294696620281412,924.9478605000179,2.7241367899002107,2.6608994955809235,-1.3603129606012097,2.867507714009296,2.976751283504818,-1.3932599268040238
