iteration,pos_error_m,ori_error_rad,eff_particles,est_x,est_y,est_theta,gt_x,gt_y,gt_theta
170,7.476645431665048,0.02397944642553773,8.738667110457346,4.38314897747513,4.056229847705302,-0.5328438806056593,-3.0934586055225237,4.0324399191680245,-0.5088644341801216
171,7.224841204628347,0.22117795854921893,8.111797900667957,3.7712809209782576,4.973927813086971,-0.7299143884052419,-3.41295778938189,4.209045740700427,-0.508736429856023
172,7.526172163894478,0.05803371810509983,23.996023733447736,4.109862567037617,4.102868244090813,-0.5667703890024438,-3.415540326643423,4.210472743797475,-0.508736670897344
173,7.2932241175704755,0.022900677167696504,26.62405087023755,3.48165678444502,4.343167232412712,-0.5314791525656234,-3.811061930162629,4.4290262955510835,-0.5085784753979269
174,7.400715082286583,0.30642610213460697,7.254552576258133,3.1726503707936278,4.991042955139688,-0.20198790965836722,-4.220438176648003,4.655147943459694,-0.5084140117929742
175,7.154271783533945,0.11051141553188414,8.097325033038707,2.876802271021325,4.573070315709126,-0.3978805618076898,-4.2765758140953345,4.686148713481126,-0.508391977339574
176,7.423601050943953,0.23429955776152933,21.98525228456449,3.1458384722562176,4.611146989130127,-0.9287644611745892,-4.277385508489693,4.6859687456919685,-0.6944649034130599
177,7.615698654442796,0.42180802183673227,195.4780466615027,3.4420405367054188,4.655730789134452,-1.1162957883661693,-4.173451459143514,4.599626810285708,-0.694487766529437
178,7.690109483803472,0.15725798577333527,203.385542722012,3.5644453416376276,4.546416160848182,-0.8517577381295695,-4.125652292238495,4.559916321474866,-0.6944997523562342
179,7.666517881600999,0.13400486352780427,729.3267993993402,3.768389613284793,4.343156435278332,-0.8285542303034797,-3.8980782712198185,4.370844063693474,-0.6945493667756755
180,7.669702186664669,0.11916507081211092,872.3476803374275,3.7715888368580988,4.345706498037249,-0.8137152747954735,-3.898072173280786,4.370838582793134,-0.6945502039833625
181,7.624639725419566,0.10530143468245334,621.1970494753423,4.079183093373649,4.037335406575556,-0.799928832669559,-3.545349514534692,4.07775141069014,-0.6946273979871057
182,7.539299102835184,0.11737349791600193,636.2233692095659,4.273816598230219,3.829181621653019,-0.8120622848188873,-3.2654655837531847,3.8451548003900125,-0.6946887869028854
183,7.584734172253827,0.10473704803194794,787.2118020764136,4.4447244548427225,3.657478156478849,-0.7994546226555467,-3.1395552488695584,3.7405073056549414,-0.6947175746235987
184,7.5852984562347645,0.09547280216683474,873.3124557032635,4.445338417428788,3.661525225416308,-0.7901912454928419,-3.139548885906238,3.7405015881118224,-0.6947184433260072
185,7.251260755551319,0.0033404309229786433,340.70908582375745,4.109551621899512,3.5823958320985185,-0.7910627565969177,-3.139987717447834,3.7403892251690194,-0.7877223256739391
186,7.265155971694396,0.07427095013286955,36.387321366832694,4.123616028420772,3.6406953817321157,-1.0480721293647168,-3.1408590603625486,3.740158829758544,-0.9738011792318473
187,7.4011303268073725,0.047250016274907436,297.1088725147075,4.257096606696138,3.5271627092234605,-1.02520571539474,-3.140976264227979,3.7398782725571937,-1.0724557316696475
188,7.440868321544786,0.05741114859716867,212.57452345081498,4.320268423872205,3.5830369983068904,-1.2172598219482553,-3.119823057737901,3.6905550146644477,-1.1598486733510867
189,7.431972456542648,0.05749610755292566,627.7964890368785,4.445457493310322,3.3033808285228696,-1.2171521312976916,-2.9861253608805227,3.3794786347015986,-1.159656023744766
190,7.451732091318224,0.06159991809095544,837.9995612352685,4.46456854283253,3.254769591218735,-1.221257289387507,-2.986120159324586,3.3794653182112238,-1.1596573712965517
191,7.462946573780456,0.06836846038424826,870.4919664972884,4.474268427480914,3.260785368775901,-1.2280230573583917,-2.987675969334928,3.3830857446138136,-1.1596545969741434
192,7.537579888822145,0.25772456093058427,35.02675300394489,4.421266245007347,3.6697120391790667,-1.4175166433587232,-3.1163030400256484,3.682355365609781,-1.159792082428139
193,7.294590028074479,0.042192372246171,8.416751385867224,4.036367119645198,3.9761424632760423,-1.1177521147019909,-3.2581324121512494,4.012477822157517,-1.1599444869481619
194,7.54296707169541,0.1225517027450085,333.5609749106929,4.243296149353319,4.300765160666419,-1.2825336237261415,-3.297082144977455,4.103160952546882,-1.159981920981133
195,7.544303901891276,0.14888270691326966,30.635898586005244,4.243269084730502,4.028751345555844,-1.3088633874483437,-3.300583020512784,4.111315128828903,-1.159980680535074
196,7.525128014751013,0.025395629685410762,31.74949933200399,4.129470790967376,4.3566360463480205,-1.1346857470101683,-3.395618906115112,4.332621691192842,-1.160081376695579
197,7.614494037225191,0.15174620649525705,9.919404244581566,4.160393647490099,4.622514116491821,-1.311888924628501,-3.4524719483488435,4.465043920487092,-1.160142718133244
198,7.387029062226741,0.09715177084808135,257.97377254437805,3.8852610871731477,4.639647600193921,-1.257345737676391,-3.501521608425521,4.579317059117628,-1.1601939668283097
199,7.553505400649858,0.09309927273926988,13.477849624965453,4.02276279834149,4.628231681726433,-1.2533249692734252,-3.530718428925975,4.647341547360606,-1.1602256965341553
200,7.564259852389366,0.07260834226042778,662.5471894248212,4.033747769833842,4.584919342147432,-1.418857004610777,-3.5302616836653984,4.646466899724663,-1.3462486623503491
201,7.597176808129089,0.00964336997168358,677.868814975539,4.066150119887004,4.508240809208548,-1.518944714520203,-3.5297837495241478,4.645660260186297,-1.5285880844918867
202,7.924749806805946,0.12783510620424665,175.93242929495398,4.394810217930999,4.515099249954165,-1.855536052541791,-3.5288643976070815,4.64563693626857,-1.7277009463375443
203,7.758800634131071,0.150893145625852,51.33814977609216,4.229914792654379,4.559023110679057,-1.9632385026848822,-3.5284013003245893,4.64573344233716,-1.8123453570590302
204,7.626663126578332,0.06442055394572943,544.3047514683444,3.9905640517607583,4.17147698913301,-1.8770478336640073,-3.636062950383709,4.194950729151831,-1.8126272797182779
205,7.594003663222018,0.0627468422155153,747.0001818767779,3.872246296415648,3.8930270347946587,-1.8756077601306005,-3.7215538018841747,3.8374239405371204,-1.8128609179150852
206,7.541341537861219,0.07250231735539825,622.4639508469538,3.694286230364113,3.352588338205891,-1.885705536962098,-3.846954861859636,3.3136655990041324,-1.8132032196066998
207,7.485324882592615,0.06790503321638863,790.4132707965601,3.612112347748721,3.2110719447042815,-1.8811805873205367,-3.873209297616135,3.2041103793258037,-1.813275554104148
208,7.466802392686703,0.05272782620536565,839.2259398524819,3.5322834846007893,2.969267437692315,-1.8661660277319427,-3.934490036689121,2.948503208938429,-1.813438201526577
209,7.44175557476369,0.08486433465142951,781.7973732662549,3.476344802221883,2.8402598950433164,-1.8983856176939842,-3.965382457841612,2.819731345305613,-1.8135212830425547
210,7.429777913754746,0.11716712982180466,765.0514145234591,3.4175771916171005,2.7291329481497244,-1.9308074189778417,-4.0115062440171245,2.6275497108366266,-1.813640289156037
211,7.418257957349459,0.10090422287592005,893.1190585399954,3.356102949338395,2.545125218040015,-1.9146725595333323,-4.06111582558218,2.4209609448198646,-1.8137683366574122
212,7.370726436398353,0.09411118163562437,812.6154213981407,3.267028253606302,2.314051163664328,-1.9070796324068549,-4.103375794769959,2.2451137725010724,-1.8129684507712305
213,7.3311536041988035,0.08281780054989585,768.1807574562695,3.227551769895647,2.2384035610779547,-1.8037074110446274,-4.10359915943781,2.2446661236769514,-1.7208896104947315
214,7.242739171682287,0.19110952504602152,582.8471598209679,3.138222404125139,2.14568558463417,-1.818975309972692,-4.10384606428062,2.2442503244963445,-1.6278657849266704
215,7.096458576924623,0.05299402787405039,243.61483853612458,2.9908112637230575,2.1009019755182847,-1.5878205679297113,-4.1042028208021355,2.2440783506511126,-1.5348265400556609
216,7.0514106589852945,0.20277450065388014,102.06532866662577,2.9466089318693234,2.2033105674454103,-1.6436406470928777,-4.104683198244288,2.244195496811518,-1.4408661464389976
217,6.910421365435876,0.2776579110678188,170.97108641527237,2.804279678460391,2.3591080911707847,-1.6255085208870783,-4.105188058214912,2.244308074987457,-1.3478506098192595
218,7.219778995171719,0.07888244421457657,73.29993229982797,3.114574126087476,2.2278961569273252,-1.426733953893376,-4.105186237573147,2.2442983042803353,-1.3478515096787995
219,6.752106202687243,0.06555842723701845,219.31752002946212,2.6454677382898555,2.319541413868976,-1.2273300323688447,-4.10622157334813,2.244510676961145,-1.1617716051318263
220,7.1813059258983145,0.24062007414086262,93.0035258085595,3.0747595185509193,2.2099746866129837,-1.3577062580469355,-4.106463154577149,2.2445538753485077,-1.1170861839060728
221,7.1463020172459855,0.15627119251959454,34.45639458208093,3.03367875768824,2.534091054823186,-1.1319152885421764,-4.106770973412002,2.244936841081593,-0.9756440960225818
222,7.170065077637518,0.12060933311613387,174.50549260966366,3.2434290649113233,1.9931598155127015,-1.0961452351072147,-3.9266186034986923,1.9773594900348241,-0.9755359019910809
223,7.19815612409464,0.07982979884650941,697.7948151554446,3.4766851962791803,1.5986131267256936,-1.0552409655181068,-3.7210950527976294,1.672173121566337,-0.9754111666715973
224,7.210021037549134,0.053279003988922935,814.4014661969272,3.6008679746882484,1.4227658102671232,-1.0286231673696526,-3.6086809091053795,1.5052779553800884,-0.9753441633807297
225,7.126837288506801,0.0537763531176203,786.6913051107152,3.460139549920586,1.691092610756276,-1.0291447117927326,-3.665985685941724,1.590351061942878,-0.9753683586751123
226,7.221601591499788,0.05885308899134689,13.104217696388906,3.336364727771633,1.7363075615881942,-0.9166158216940111,-3.8830825054440994,1.9126912149293998,-0.975468910685358
227,6.862914259623873,0.08245689275042145,23.222343592492273,2.789836763765511,2.1133694611554326,-0.8930998477618765,-4.072602139521286,2.1941434272867557,-0.9755567405122979
228,7.5330726560684855,0.09899837673110501,3.993756728583738,3.3649548300579895,2.2784451473998244,-1.0745986372299845,-4.167900330377849,2.3356882561716352,-0.9756002604988795
229,7.421579730523338,0.10783519032160682,24.850654496060795,3.152235248792581,2.523754633576233,-0.8678093962760366,-4.2692496505689315,2.4862368369472123,-0.9756445865976434
230,7.5107203033093946,0.586361026099724,18.461958414305986,3.0140831915990236,2.975221281899367,-1.5621097386802507,-4.495068571767899,2.821730991433159,-0.9757487125805268
231,7.5866142539044015,0.44428741242009373,15.38633926249656,2.875642588499073,3.0097167844778383,-1.4201359096059665,-4.70983774880265,3.1408803844375117,-0.9758484971858727
232,7.3132201879418055,0.04839266298830258,20.04745929512549,2.603339384160291,3.1144522291627594,-1.0242420325545452,-4.709833078367124,3.140872877343103,-0.9758493695662426
233,7.171578057861065,0.10476765611279559,35.63858593949252,2.3448925000819547,3.61511748456951,-1.0806677487000762,-4.819957619732263,3.304546074757757,-0.9759000925872806
234,7.452285795497599,0.2080031010269625,14.172659516343172,2.56741348601458,3.6490433426584308,-1.183930211096793,-4.880526255651655,3.3945690172659,-0.9759271100698306
235,7.228128792425843,0.022083410012260662,44.621296820221495,2.2430470362164985,3.949352486961139,-0.998052940271998,-4.973026559669874,3.5320663757053348,-0.9759695302597373
236,7.401242025081003,0.05138369829245537,20.490418995111177,2.362634257402014,3.8092583734644756,-0.9246148550479572,-5.036343335479608,3.626189823842142,-0.9759985533404125
237,7.467714980527295,0.03209215464738269,36.8088281717264,2.361335911106837,3.9680857998530037,-1.0081206823299447,-5.102401999240152,3.724398631456842,-0.976028527682562
238,7.509968333042075,0.5266906968397417,6.599393049220201,2.300646044830975,4.122049631973529,-1.5027671288759963,-5.205337825676766,3.877446894923448,-0.9760764320362546
239,7.44316929884391,0.11942764137175332,20.08060495485703,2.1444734953765394,4.084821000929318,-1.0955460681409266,-5.298375633361266,4.01578435776472,-0.9761184267691733
240,7.300542894969341,0.10925936671944703,10.081489117151692,1.9265008997243822,4.351170836043692,-0.8668926105337996,-5.370475635251672,4.123004209877223,-0.9761519772532466
241,7.12104105401093,0.10076246113779985,24.470814376265647,1.6391679781872885,4.4235325648320005,-1.0769648301684565,-5.480558711741423,4.286720454162497,-0.9762023690306566
242,7.408661509213931,0.036746947124469354,12.931283008793105,1.8488502389360055,4.31352832411992,-1.0129851120235458,-5.559261564012575,4.403777274928084,-0.9762381648990764
243,7.313017697678931,0.2464521445871688,29.19050762982949,1.6783901631040714,4.790829802837177,-1.2227232280316607,-5.629145794368065,4.507728978364633,-0.9762710834444919
244,7.4035701228173245,0.00017045601463050453,27.311091666068144,1.7579061187096265,4.518631585887627,-0.9761088447857676,-5.6456514203384796,4.532281841463852,-0.9762793008003982
245,7.386240152724856,0.008727077301880716,693.9063795871791,1.8962501257046294,4.3399302520268765,-0.984913385272315,-5.489885308626546,4.30059910098439,-0.9761863079704343
246,7.351160221509884,0.009915924330066161,762.046312190671,2.056290222803781,4.086345612919931,-0.985983133818559,-5.294473672244199,4.010012385762173,-0.9760672094884928
247,7.335819441585958,0.0067188955992749655,319.6787697692455,2.196869516696692,3.8424934690061585,-0.9826912092868416,-5.1386697378157375,3.7783785326984676,-0.9759723136875667
248,7.352256294839646,0.020063137312915872,585.0539684149461,2.514396132738118,3.448181104147161,-0.9958518149222069,-4.836908446030962,3.329886492359608,-0.975788677609291
249,7.386134821843631,0.014901456127757728,679.1027422857552,2.827747773679649,2.9682603463325465,-0.9905207121399265,-4.55820087265743,2.9158179958655213,-0.9756192560121688
250,7.334775960543224,0.03962142070103103,731.6548480682801,3.0043264298947534,2.6471621809147905,-1.0151021591100942,-4.33011462147545,2.577070417216556,-0.9754807384090631
251,7.2923284243599795,0.04729106062386901,806.5816643231936,3.133906784936058,2.427678657737065,-1.0226671341320428,-4.157641090390752,2.320985497011621,-0.9753760735081738
252,7.3390154159431615,0.04650108836263733,757.349714039951,3.235383091068532,2.2480547544290435,-1.0218450807554111,-4.1036287405204845,2.2408013932900723,-0.9753439923927738
253,7.341170723169693,0.03998700876325223,836.32690700495,3.293148666236526,2.128678704133047,-1.0152996885984058,-4.047962830162241,2.158167416646221,-0.9753126798351536
254,7.310535979486604,0.0361002869350211,828.1171475387645,3.372665014490413,1.9660103216597367,-1.073705457385234,-3.9378159173545892,1.9943802440914558,-1.037605170450213
255,7.300592183796624,0.02593920193239096,626.4394084519224,3.3625366122293574,1.8865457591356976,-1.3705247117016586,-3.937278533631593,1.9930589994930514,-1.3445855097692676
256,7.321050284020153,0.024267838921735008,657.8383491631047,3.3828180014687312,1.8747929744284846,-1.3716233922040262,-3.9372774464382396,1.9930295790955679,-1.3473555532822912
257,6.8516707129102485,0.12369686899064503,375.1611207852799,2.913343515796106,2.005194410626452,-1.2849796589320193,-3.938316771555621,1.9932418008994486,-1.1612827899413742
258,7.11138310868603,0.4423876875029763,32.892927281723736,3.167454008906548,2.2619132415277683,-1.4175496393223082,-3.938868691181837,1.9936831151185452,-0.9751619518193319
259,7.467425292021034,0.3301085261385336,42.30577460534753,3.5217733090881826,2.318232806899794,-1.1192075263971737,-3.938633394159904,1.9945472896976257,-0.7890990002586401
260,7.122777474948182,0.04048627842885166,48.01215240193734,3.2838267814464284,2.0153751109013154,-0.82958186258719,-3.837900339686987,1.8930567977100263,-0.7890955841583384
261,7.172000577813309,0.010031358306381244,668.5480941412474,3.6309648434561366,1.675660931182727,-0.7991240018856144,-3.5405649297684905,1.5934842927313388,-0.7890926435792331
262,7.308794104580581,0.10298400108784633,447.85832797048664,3.78448328679174,1.7715711377243823,-0.7785543336091181,-3.5216703545995944,1.5751271723398594,-0.6755703325212717
263,7.363797427225542,0.18904430262171093,41.10641014066717,3.8427583461589303,1.6118782954369997,-0.6059647935599258,-3.5209489731724775,1.5754493997830115,-0.4169204909382149
264,7.3066412154191545,0.21921593577332213,434.3515112817413,3.7864900789068914,1.5432899225391485,-0.4501040756430411,-3.5200823753656043,1.574988839370717,-0.23088813986971898
265,7.32467897924277,0.08454147189198297,500.3980215190105,3.8370363336511897,1.4983176389790493,-0.315449395171206,-3.487315487316394,1.5675458965748377,-0.23090792327922305
266,7.293307009864664,0.06267746658398993,687.9652363775332,4.0571949417852355,1.442883286563517,-0.29374905255135897,-3.2358000587193256,1.5103448515951499,-0.23107158596736904
267,7.296250516176662,0.03870739456298031,807.5000061442377,4.538769896015936,1.3082974607911118,-0.27009065528337944,-2.756887775252189,1.401306806959929,-0.23138326072039914
268,7.295821784377296,0.0378901509677195,884.5217342966124,4.632709513751887,1.2823459298132471,-0.2693332596897136,-2.6624614260701107,1.3797957536762018,-0.2314431087219941
269,7.27416723965698,0.013896383511672494,637.1867494706682,4.711896494235356,1.6418675728767345,-0.3934930164370049,-2.5566756156892216,1.3566159062287992,-0.4073893999486774
270,7.085400380756737,0.2376461481033279,24.68679228536713,4.520483378722569,1.6786248207479664,-0.4618921391671135,-2.5576143075169377,1.3570168300533096,-0.6995382872704414
271,7.271706236371976,0.004274058817410609,26.65458252861432,4.713859979281869,1.298934657603861,-0.703804439039928,-2.5576142835959317,1.357017636150323,-0.6995303802225173
272,7.2859379018895245,0.027175689728074933,741.492682307819,4.72777524197144,1.2658524706905667,-0.7118077330221181,-2.5575914423654367,1.3570850577668512,-0.6846320432940431
273,7.375150398151058,0.05393291287824109,70.01828259265508,4.818378594956975,1.2832539959707185,-0.3673206801753662,-2.5564003094790877,1.357277681589129,-0.3133877672971251
274,7.409023437458541,0.04204875128056029,618.2617153312738,4.852208643445099,1.2487407043869294,-0.2763990041860823,-2.5560227310291594,1.3570744436614928,-0.23435025290552203
275,7.514015193161015,0.14209375794354862,585.0852704290222,4.955567514190453,1.1294738019322983,-0.08704705718638796,-2.555026707316602,1.3561867546266357,0.05504670075716066
276,7.357880868012395,0.014553555530426142,83.97754336142188,4.93402298388457,1.0309503231463355,0.15246514758677768,-2.4158619288366725,1.3738827328359122,0.13791159205635153
277,7.422658636866772,0.0032753308109219337,496.70595621122044,5.159273312552848,1.2020534135968353,0.13472926248010747,-2.2609013757006284,1.3940660049946512,0.1380045932910294
278,7.37863442508351,0.01905100947555494,750.7178076320986,5.1076001321511875,1.0088416488406498,0.1999060999089322,-2.2609944018949895,1.393628046537158,0.21895710938448715
279,7.323259195894599,0.12413699857134958,59.10710443471456,5.051120581264225,0.9914214034997796,0.19993038784827,-2.261117266414533,1.3930467378963245,0.3240673864196196
280,7.316529196473048,0.11678353944481451,163.82605401634058,5.03004014152349,0.7864333520809575,0.3933965762625828,-2.261376688805344,1.3921066049491568,0.5101801157073973
281,7.308319509545994,0.0552625219858659,33.24129787465987,5.213317942415638,1.186955164247773,0.4550152375397626,-2.0888056934374792,1.4878279950680968,0.5102777595256285
282,7.325489919361803,0.040913184573665495,714.1736369438883,5.253111466301115,1.248785479717566,0.4693722908373526,-2.0680931089705363,1.4993171657232414,0.5102854754110181
283,7.355138486632458,0.03229290279739566,839.7829711394266,5.607770555921817,1.4465882660931442,0.4781641546192586,-1.7436850296264714,1.6793175750614748,0.5104570574166543
284,7.27359494543606,0.04582445727140799,862.3761780583126,5.655886779628848,1.4781266535977406,0.46469867871705034,-1.6125464692932392,1.7521002585981433,0.5105231359884583
285,7.013039670258991,0.15098506838143252,514.0744756150394,5.4347878857594925,1.4761900381087445,0.5456323636249742,-1.5718777063127236,1.7751259802395765,0.6966174320064068
286,7.102989783336018,0.16478235168145827,27.871160025844034,5.530060627169753,1.6784247367797924,0.6165044988769715,-1.5722693418285947,1.7752383393560447,0.7812868505584297
287,6.903470711124279,0.12234318691651702,47.83802901210948,5.330238538072639,1.7449836388710738,0.8496416265324571,-1.573164845497734,1.775472703466135,0.9719848134489741
288,7.291901903000236,0.11160567918134423,55.42018922895031,5.718226094416613,1.6968809502351063,0.9534262725928859,-1.5732493506109084,1.7757428392511097,1.0650319517742302
289,7.36739439790908,0.06776057809888258,556.367597985812,5.874003268346092,1.7835073605079041,0.997193492858593,-1.4920576358478648,1.923675010296959,1.0649540709574756
290,7.384835711724024,0.05730808289466372,695.2117426492581,6.04616542344077,2.003719909172237,1.0074936961510859,-1.335837555702518,2.208244981166133,1.0648017790457496
291,7.44915096590356,0.12695893676728143,727.7707532609867,6.112745779795341,2.094176620265063,1.126692838251214,-1.3355196498116446,2.209033935850116,1.2536517750184955
292,7.487031950952163,0.12027255218818046,696.7234055610903,6.1516421029327395,2.1403333177100032,1.319417035490934,-1.3350663973986938,2.209926892439419,1.4396895876791145
293,7.472732530681587,0.05550780371953135,459.2103020284431,6.1529050420979985,2.182988678911173,1.3841007144475501,-1.3179976210774267,2.348351529833553,1.4396085181670815
294,7.488661707813282,0.04417050585283988,555.8881220556212,6.2090391061473875,2.522626088055371,1.395244329762455,-1.2781465738378848,2.6713028094761206,1.439414835615295
295,7.482340516446951,0.034029410684273786,762.2393716214762,6.230592673795695,2.7127170293139344,1.4052452885363735,-1.2492787741491038,2.9049219363371326,1.4392746992206473
296,7.487979745812485,0.03348682881119536,912.9960086068324,6.24868597982844,2.8620484159760586,1.4057321902258877,-1.2381091064567364,2.9952400436188897,1.439219019037083
297,7.479976787036838,0.003470292505902029,649.0309208677894,6.216148359870023,2.5235071295745497,1.4358071830835555,-1.2570393972611555,2.842125210157875,1.4392774755894575
298,7.508766516647684,0.09523377776664121,17.00957610670326,6.216779062951736,2.3146731231590763,1.5346070417338622,-1.2863884942609312,2.6045889901286055,1.439373263967221
299,7.673211134056905,0.5548203844391775,7.89206186284842,6.328939535195827,2.054916258864222,1.9943812191915147,-1.343807336659784,2.13932329793554,1.4395608347523372
300,7.599818267970258,0.29408706529026585,14.058650821225866,6.197990894149463,1.518540778155422,1.7338318478549741,-1.4000503122875567,1.682880461310558,1.4397447825647083
301,7.427324438560002,0.025092746537943134,18.494599002414844,6.019542950410708,1.5789576942401389,1.4648614088211749,-1.4076622347917263,1.6210463213588167,1.4397686622832317
302,7.449356817712865,0.03862323938350887,410.163660870274,6.084196144242414,1.8883363708470804,1.4781884829652276,-1.3647181837676878,1.9695295452581953,1.4395652435817188
303,7.394452967563973,0.0195204158399378,628.1056388364818,6.084264414047752,2.305188896516262,1.4588165993131494,-1.309326097370223,2.4181226779359184,1.4392961834732116
304,7.502746112608811,0.0650010061891193,579.2078462421979,6.204723075351313,2.5349693796607813,1.5724674993151286,-1.2979632482520094,2.505016752358777,1.637468505504248
305,7.964755783894943,0.038513614273278485,74.31567033877668,6.668906823673636,2.473215738209068,1.9962969424956554,-1.2957873435479295,2.5045449532442854,2.034810556768934
306,7.505879223779508,0.02570567914640165,15.172396346796242,6.202111504195691,2.1529748343974844,2.209398041508115,-1.2955507742025447,2.5040920243056974,2.1836923623617133
307,7.438765938254548,0.017068917032720066,144.15760523816436,5.967018580943833,2.464584347285463,2.1667146569099107,-1.466339780649076,2.7481723446916484,2.183783573942631
308,7.440437519699216,0.04430564731406816,450.00864902073994,5.805077375923314,2.763155407142762,2.1395656500875795,-1.6320534331780518,2.984956698534626,2.1838712974016476
309,7.503033304351066,0.013869183590838219,620.4180895945506,5.627980938099651,3.0903566075283244,2.170131566273285,-1.8713269077310257,3.326768535450215,2.1840007498641234
310,7.502503703723829,0.027883736449916263,669.5665143594551,5.4674172178779825,3.341059757363646,2.1562040333095127,-2.031999981388012,3.556242228171926,2.184087769759429
311,7.279428413349583,0.0906325006429225,179.39862985598694,5.2186656758169825,2.9130569470216416,2.452619345336804,-2.032444133144709,3.5545275725850947,2.5432518459797264
312,7.398885546437381,0.30696974784050024,18.481174420484614,5.360141804711107,3.283433249489056,2.5721621849261402,-2.033762149544252,3.55489529937255,2.8791319327666405
313,7.389485345100034,0.23482747998733913,349.70648954019526,5.353413968245469,3.4217409886622674,2.917863360129234,-2.0348578190777626,3.5556576123194854,-3.1304944670630133
314,7.444445226783585,0.06448353655320549,123.71525369225841,5.305632597951719,3.5015967818639524,-3.140037412900706,-2.1386553727150655,3.5499842220390407,-3.0755538763475005
315,7.414602884436807,0.06031838422731628,776.5837280735952,5.083158497947403,3.4974485847076933,-3.1357682575928503,-2.331327883698742,3.539013356840526,-3.075449873365534
316,7.406251798800455,0.05795847821690314,888.344202782645,5.070799892118577,3.49001355229029,-3.133407571743794,-2.3352913061812686,3.5387872101450872,-3.075449093526891
317,7.403924409184657,0.05614519412819697,851.6748583016432,4.77606905111142,3.4829208585656968,-3.1314372656759626,-2.6277517198404428,3.522095449082256,-3.0752920715477656
318,7.439522573242916,0.053747639290937954,866.7682436082767,4.615080378387825,3.4784613940212505,-3.1289350089893055,-2.8243717049967803,3.510846835431773,-3.0751873696983676
319,7.496263826171884,0.04465027284734058,781.7200353852429,4.247022308891448,3.46667463842647,-3.1196069062286123,-3.2492153818581926,3.486469470015361,-3.0749566333812717
320,7.459352514117331,0.046888586940562416,723.0092318776043,3.8505068307667165,3.4680498062488527,-3.121649825041395,-3.6088453307809885,3.465756362958742,-3.0747612381008325
321,7.481277061948485,0.08266699150516146,673.9973799178739,3.4702439153654545,3.4805431198380523,3.1399366991365203,-4.010936835067144,3.4425818633613563,-3.0605816165379047
322,7.520923473993445,0.19464095573283702,339.6465800551378,3.500912153262322,3.817145776039508,-3.0831192366328284,-4.010724782447237,3.4435143430075215,-2.8884782808999914
323,7.484085271371124,0.21025248356625822,17.358850589522298,3.468412211635338,3.724259815204152,-2.874474249060205,-4.010451323910483,3.444737784163214,-2.664221765493947
324,7.976387587508068,0.4978464224846584,13.582030100253881,3.9590301833702353,3.0741285586428857,-2.760086724601425,-4.0087498160940225,3.44458884840433,-2.2622403021167665
325,7.485605907911238,0.24865326585119174,24.021842624578483,3.476282095391293,3.3432076292382056,-2.086605758076662,-4.008656388728312,3.443166108122935,-1.8379524922254702
326,7.26889136833225,0.16122517659639254,393.8608274715837,3.2568839786286423,3.2590924632302336,-1.659542813797511,-4.009705169880353,3.4420237929318698,-1.4983176372011184
327,7.164968125190809,0.0607425604143197,91.37856540618982,3.14327718022116,3.6428319369764237,-1.4604851403323456,-4.0203382329937085,3.5036110816757224,-1.3997425799180259
328,7.830993322872629,0.5149458159381175,13.178396405301331,3.731673082150598,4.255029763981329,-1.914879738106603,-4.093279912246941,3.9475121899393,-1.3999339221684854
329,7.366765440764859,0.06972759596284384,10.572991053271345,3.251738441592272,3.9691495376911776,-1.469708706420516,-4.114262037182475,4.075309821873433,-1.3999811104576723
330,7.3600082695136155,0.007636020622069806,10.551054533444018,3.2204684157547634,4.3216063654919346,-1.4076768625065332,-4.1389128950355305,4.22554154519155,-1.4000408418844634
331,7.533668544953421,0.036966338726092784,26.556037980613613,3.377030717242731,4.289530881220343,-1.4370496277713298,-4.156513288379326,4.332849013412008,-1.400083289045237
332,7.504514010529624,0.058459010696763514,26.56118136147235,3.334076360408841,4.422677090780932,-1.4585791753124993,-4.1704360145831485,4.417722514360569,-1.4001201646157357
333,7.462537883803978,0.05810885833964141,608.1775059452481,3.3500771882517184,4.1317961339420854,-1.4580099864083174,-4.112139699683768,4.062580639867631,-1.399901128068676
334,7.440158736589051,0.0628089659399238,717.521432347104,3.3834675227727,3.8416813849656637,-1.4624952780295715,-4.0556822829832235,3.7191571295547274,-1.3996863120896477
335,7.409846493885641,0.06400308477620698,866.7009688548212,3.4108332809847948,3.470244443150276,-1.463471495578257,-3.998346802129932,3.3708685963595046,-1.39946841080205
336,7.37750633917504,0.04524423809383071,855.0658483296714,3.447955321669746,3.0695176201445613,-1.4444476282380274,-3.928541535125048,2.947477027453319,-1.3992033901441967
337,7.375242820877249,0.05778283247292082,669.7940449758358,3.446653334839264,2.974411464538999,-1.4569867811769575,-3.928540275661462,2.9474694057707818,-1.3992039487040366
338,7.355181589848744,0.06115847753945802,866.5397917948536,3.447728615682166,2.914121782123747,-1.4602829296800868,-3.9067952357646347,2.8157595020057347,-1.3991244521406287
339,7.348422423752676,0.04681474155803178,851.460963504868,3.5004479589097937,2.466912938865808,-1.4457166176907665,-3.847970920941363,2.459696003350333,-1.3989018761327348
340,7.352655180495804,0.04558145803467517,926.0299876049673,3.520805951063413,2.358587975356377,-1.4444251469225036,-3.8318483661400093,2.3621509771329725,-1.3988436888878284
341,7.344709911621575,0.04654435185959827,915.7940582253574,3.545135655438935,2.1595364170693276,-1.4452690474961813,-3.799570412165608,2.1670508275729823,-1.398724695636583
